"euc","temp","comp","mt","id"
-0.2174331067642,-0.189529766221057,-0.191742970646767,-0.193880274702026,103
-0.644516970540402,-0.245066080276571,-0.489055842565668,-0.0994723371410395,103
-0.234283197463221,-0.13092100241408,-0.200880081590101,-0.615640103562971,103
-0.250912108060297,-0.222049560416626,-0.219518658241354,-0.232520202431219,103
-0.195149564504531,-0.168760906216033,-0.169259178945888,-0.173397297344313,103
-0.128404037714449,-0.111318102342831,-0.103905221423392,-0.114248344206047,103
-0.0943735968190498,-0.0784181855633195,-0.0717914021294402,-0.0811220072685779,103
-0.562225139984162,-0.406911660878531,-0.891777235918343,-0.124497135963766,103
-0.851626087980744,-0.900800499142128,-0.888810304952356,-0.881236286606679,103
-0.518385131533291,-0.706000754708944,-0.517735229326439,-0.285694578631966,103
-0.0284729025125783,-0.0197446505173171,-0.0185891175365119,-0.0208276869716595,103
-2.71487424916561,-2.96042158927146,-3.04648784159514,-2.96680675961173,103
-0.586710508459721,-0.585382502383736,-0.557356303450481,-0.577372188917389,103
-0.211646222956771,-0.183083015408514,-0.176933640109384,-0.182418355460685,103
-2.03304229883638,-2.15223215363027,-2.19618473592058,-2.13362560410982,103
-0.571978808826354,-0.583669773412223,-0.562076086448536,-0.584964687292891,103
-1.68080210443831,-1.81251020780865,-1.82931838200581,-1.75977594344664,103
-0.361884599324788,-0.55001059417403,-0.326562281073822,-0.0907589267411523,103
-0.0173174670969223,-0.0115560139532824,-0.010845892865658,-0.0125803683603607,103
-0.122179945529754,-0.108092414693986,-0.100382713570777,-0.110700048425591,103
-0.00797136811738274,-0.00513046466471953,-0.00456801026668906,-0.00540341516465506,103
-0.179738203430773,-0.156402237579417,-0.153694870543214,-0.163358050808495,103
-0.0887218251072231,-0.0744515673256362,-0.0691210163978016,-0.0771897030905655,103
-0.0866377145401338,-0.0715614317119331,-0.0675982400090178,-0.073528761319052,103
-0.167614012466749,-0.143004324447985,-0.143101067490932,-0.147277511622878,103
-0.350518780437512,-0.336065875951457,-0.321293670940281,-0.325649988604625,103
-0.162958515175433,-0.138368777538849,-0.138291308419137,-0.142606114838135,103
-0.0427421662579344,-0.0324244017947946,-0.0299966442160647,-0.0329806157617682,103
-0.158047278428301,-0.133999465400799,-0.134238691228054,-0.138578852173745,103
-0.0735179959672285,-0.0609056970295476,-0.055639460279507,-0.0601425400453817,103
-0.159700707733123,-0.143683802595386,-0.138296469344077,-0.147654290156836,103
-0.0464460526943984,-0.0360566483334425,-0.0334006608830919,-0.0366952512084588,103
-3.18513093959347,-3.50559072773959,-3.59481292366921,-3.4343724271099,103
-0.390505908815022,-0.372214653905254,-0.356935770456549,-0.381103698830714,103
-0.0794402027357377,-0.0623359918700221,-0.0583088566655158,-0.0630673099020226,103
-0.581009615574044,-0.590397966213936,-0.570307426361325,-0.588087224590428,103
-0.101472747879879,-0.0844147328380504,-0.0792751573525544,-0.0880993385055125,103
-0.628908785720478,-0.622819543844807,-0.6214700377195,-0.617548490469329,103
-0.0740424203639687,-0.0614359500044783,-0.0567945703481207,-0.063394830035497,103
-0.369644495885532,-0.373044080845689,-0.352368248027294,-0.366826386712507,103
-0.0700206404168979,-0.0603542393181719,-0.0556859502945729,-0.0621750778818323,103
-0.0697008622870296,-0.0583792903408102,-0.054459014290243,-0.0597335588081029,103
-0.0111734653925148,-0.00764865431183733,-0.00697251231032004,-0.00824519721735583,103
-0.0941988836549524,-0.0820036757164368,-0.0766741111423746,-0.084310747649156,103
-0.389348747112417,-0.384370111609768,-0.366882500055239,-0.381877195139188,103
-0.0107524351994289,-0.00714987169387601,-0.006569813555398,-0.00767244899070992,103
-0.0742138925071199,-0.0657518784390231,-0.0599825936209075,-0.0670614722424954,103
-0.543577644841321,-0.524275614231704,-0.526225301209239,-0.532832782930318,103
-0.22942397999131,-0.201127299492279,-0.198534451837857,-0.206899546607665,103
-0.0446804624356962,-0.0348048733354115,-0.0322065018419616,-0.0359135021133499,103
-0.225915116386465,-0.198464796998051,-0.195157894174253,-0.205041520511918,103
-0.0430227762690527,-0.0336114377704904,-0.0310643207372347,-0.0345047381990561,103
-2.88601702117293,-3.09628342265773,-3.19353206027088,-3.05478507374693,103
-0.0712657662272731,-0.0591476504664277,-0.054920770047005,-0.0601918678670228,103
-0.0794241353681327,-0.0635501348827822,-0.0594869644082879,-0.0645761416861749,103
-0.400868319563003,-0.389474730042513,-0.386892826642997,-0.392788018612126,103
-0.111886996849,-0.101387564766677,-0.0978751340168069,-0.106495646936823,103
-0.0123625249465879,-0.00887969124191845,-0.00809027208273582,-0.00952119509581719,103
-0.0549229655368899,-0.0422728890077177,-0.0397437868786669,-0.0435160671549161,103
-0.157522932027477,-0.140814386300124,-0.136750016753473,-0.144792796776276,103
-0.219089923270508,-0.211405268089779,-0.206018224507379,-0.218291691195589,103
-0.346402877745724,-0.335283981286762,-0.323659965516065,-0.329355829706449,103
-0.190877563540155,-0.182436507394846,-0.17716694154993,-0.18781188769865,103
-0.383234344635765,-0.377570602688598,-0.365794631698213,-0.375992734769139,103
-0.0723010976867563,-0.0655757570110926,-0.0598270588830329,-0.0672499576181859,103
-0.0694518346653459,-0.0614467945121646,-0.0572797791732468,-0.0624705334813319,103
-0.390996677993833,-0.367125919734811,-0.356963082288625,-0.36627790542573,103
-0.00937665701079786,-0.0066876774060481,-0.00597700107217342,-0.00711125179171212,103
-0.584532237295306,-0.592285889018153,-0.572380041322301,-0.5895331668153,103
-0.408498813189038,-0.391923060256489,-0.387151892330739,-0.395204238112348,103
-0.34182028280273,-0.327310789654874,-0.311713100982374,-0.3296452245405,103
-0.777693963795948,-0.799812946907998,-0.803967373784338,-0.804891568311016,103
-0.0380229343262091,-0.0315641004255854,-0.0291109375332492,-0.0326232748217331,103
-0.159185474521804,-0.144133616184137,-0.139283860985591,-0.146735404045088,103
-0.0182555569059923,-0.014464493321436,-0.0131045395461704,-0.0153532205958135,103
-0.593159304319845,-0.593235382165583,-0.570644874062813,-0.590014174248372,103
-0.979746950747552,-0.999122398736998,-1.00355452361528,-0.98613380900386,103
-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.692071738241449,104
-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.692071738241449,104
-0.304573103059527,-0.216661438809631,-0.232879825394367,-0.694223898522835,104
-0.351344573997184,-0.151192113991624,-0.224232064204595,-0.330857253770422,104
-1.17158979437339,-1.23445282694229,-1.23293207525144,-0.939276671012108,104
-0.0912493964069986,-0.175427094341351,-0.0910012161895637,-0.692071738241449,104
-0.075743242840107,-0.11645917492788,-0.0857269431992074,-0.460645568395864,104
-0.64026563209222,-0.126924763062522,-0.231085373170009,-0.694223898522835,104
-0.0439865104627063,-0.0169594178401615,-0.0159373112199236,-0.107574586129343,104
-0.39869294992252,-0.408479436966785,-0.33811492164741,-1.11518377255142,104
-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.694223898522835,104
-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.694223898522835,104
-0.066337466118942,-0.0319978078773756,-0.0485139784908493,-0.277133816141321,104
-0.205015171348669,-0.445877695008437,-0.298306093708285,-0.692071738243582,104
-0.231135866452324,-0.313435865202738,-0.319657955912251,-1.15020986416149,104
-0.289163320088408,-0.0825133282618366,-0.0559914241441878,-0.215605836548515,104
-1.02509299532916,-0.870619818102048,-0.56214730422961,-1.84819118391429,104
-0.0402192445100993,-0.020290513052052,-0.0569542327573977,-0.308913180111,104
-0.505512213875127,-0.223591938064938,-0.454513578947048,-0.337935310684001,104
-0.135160514018429,-0.106477601804175,-0.107429660969709,-0.290535379504777,104
-0.254698515243176,-0.220908600732373,-0.207638895930042,-0.407730197603052,104
-3.14593734851287,-3.46708118261172,-3.48849962886772,-1.83227143611215,104
-0.173349951396315,-0.105490917028328,-0.0916472090127405,-0.314667869713442,104
-0.253685312853001,-0.22677904674008,-0.218417681662617,-0.411489904202724,104
-0.0172997319420931,-0.0113790370486739,-0.0114290124049881,-0.10287661067191,104
-0.0936561241027468,-0.0983060319817995,-0.0723703392191373,-0.786612451849527,104
-2.1236948433555,-2.03408594427058,-1.75747048624261,-1.53338433200763,104
-0.0209648398212192,-0.0145611394891136,-0.0141587031442088,-0.11478651309076,104
-0.992358501793774,-0.504346328894803,-0.569440110742814,-0.692071738243605,104
-0.996266329203709,-0.547065248979213,-0.5738883391525,-1.73251216833565,104
-3.12620849594177,-2.34180104769785,-3.37357509399048,-1.19471376133031,104
-0.363103235767018,-0.569513949651849,-1.07775536365507,-1.73914082607258,104
-0.000771092462709646,-0.000332329961532266,-0.00047063856798197,-0.0502416922088874,104
-1.25810684766023,-1.2623054416916,-1.42339494730435,-1.76338298546098,104
-0.283041703790428,-0.250049538150653,-0.247449119874191,-0.42794952414268,104
-0.133626833911986,-0.0883621162721435,-0.232869798079094,-0.46056158025014,104
-0.0784773303960096,-0.0631045484333586,-0.0637347524643594,-0.22796684389367,104
-0.418500022718167,-0.454278930237591,-0.230996432921651,-0.694223898522833,104
-0.975773580486351,-1.14555954633388,-0.855880106111268,-1.72758364445943,104
-0.715583085574943,-0.661783210307234,-0.851340295748268,-0.692071738243651,104
-0.67930792576352,-0.546972462451076,-0.442017643206091,-0.690561634367994,104
-0.077233976070157,-0.0813281360460491,-0.103268903999706,-0.227230100455888,104
-0.430337774604757,-0.405628880830463,-0.404835249830734,-0.538105044695984,104
-0.11165446328354,-0.0395048470207617,-0.038273678765251,-0.669325973264673,104
-0.153799334317798,-0.137580985351098,-0.136545061042089,-0.325268795977852,104
-0.224901744958413,-0.202032546566532,-0.196818475605456,-0.38803133936834,104
-0.432777523786673,-0.403083422537273,-0.399738399484552,-0.542096717443619,104
-0.509531430760794,-0.47022697058918,-0.474367215270123,-0.58088499174157,104
-0.0370873717179073,-0.0290536920648266,-0.0277887788838234,-0.16150371752622,104
-0.562396934831381,-0.55347378939036,-0.549393291153355,-0.622828726142223,104
-0.000660402068393194,-0.00032736244543633,-0.000307367160547402,-0.0178166237935354,104
