"avg.euc","avg.sr","trial_array","average.euclidean","LP.euc.w","mean.error.w","HP.euc.w"
0.131249805981779,0.33172131008772,86,0.283494588379626,0.558183509286731,0.730683545408479,0.818342938514936
0.157202323955632,0.316545876240398,87,0.331826746551405,0.495364020423674,0.675221676698844,0.845969395528174
0.14705404846403,0.318842831293721,88,0.315636474192513,0.398723222613992,0.690348086526415,0.820741997596979
0.152255322489689,0.307118549553703,89,0.331440971626064,0.412267775473816,0.683369495371523,0.812061838714346
0.152952029150729,0.345722418954276,90,0.306717197426009,0.617504017281824,0.705014330866153,0.75649576910517
0.142532481145489,0.335585835384567,91,0.298111317257031,0.560944872396104,0.701081407454334,0.787809743457482
0.182920548132059,0.303325513564977,92,0.376189264122062,0.393091721503659,0.649514022113693,0.816528844307946
0.187839857208478,0.300114914763698,93,0.384953417812234,0.455817091601836,0.640201845344591,0.870556369709425
0.137529687988066,0.360443607186282,94,0.276178841959616,0.606192708908878,0.726181992581589,0.733377172644078
0.15370913560327,0.349843069960486,95,0.305249652180916,0.536660072423608,0.704242300551404,0.865588635249274
0.131011482398933,0.33812394723716,96,0.27926153968068,0.500612492203846,0.731714937921819,0.862240352527688
0.148185322046189,0.342397279010298,97,0.302059880898888,0.42661637359551,0.709772516173685,0.810790742178915
0.174663323749861,0.294683631187699,98,0.372141167450628,0.465717766150338,0.648345848339168,0.815720975908375
0.154959616371919,0.332558752989955,99,0.317853902766269,0.500444318291183,0.695610067294847,0.802471614724678
0.161379513245366,0.343881015980818,100,0.319398614992787,0.606562530319559,0.696071170867158,0.701151950805748
