subj,trial,map,option1,option2,chosen_object,unchosen_object,chosen_value,unchosen_value,decision
144,34,2,9,10,10,9,50.2328997724974,19.0043934374881,2
144,35,2,1,7,1,7,44.4858066222941,1.88923160081495,1
144,36,2,5,8,8,5,16.1621192465339,2.61214098539182,2
144,37,2,11,5,11,5,100,2.61214098539182,1
144,38,2,1,11,11,1,100,44.4858066222941,2
144,39,2,5,8,8,5,16.1621192465339,2.61214098539182,2
144,40,2,7,10,10,7,50.2328997724974,1.88923160081495,2
144,41,1,6,12,6,12,43.594028762536,17.884245506376,1
144,42,1,3,10,3,10,11.0002740485006,4.89356064113839,1
144,43,1,9,6,9,6,70.8751717969681,43.594028762536,1
144,44,1,7,6,7,6,90.3707077873196,43.594028762536,1
144,45,1,10,7,7,10,90.3707077873196,4.89356064113839,2
144,46,1,4,6,6,4,43.594028762536,14.0261042959477,2
144,47,1,8,3,8,3,43.594028762536,11.0002740485006,1
144,48,1,10,9,9,10,70.8751717969681,4.89356064113839,2
144,49,1,6,4,6,4,43.594028762536,14.0261042959477,1
144,50,1,3,12,3,12,11.0002740485006,17.884245506376,1
144,51,2,4,7,4,7,1.67308660338568,1.88923160081495,1
144,52,2,11,9,11,9,100,19.0043934374881,1
144,53,2,4,9,9,4,19.0043934374881,1.67308660338568,2
144,54,2,10,2,10,2,50.2328997724974,16.1621192465339,1
144,55,2,11,2,11,2,100,16.1621192465339,1
144,56,2,7,8,8,7,16.1621192465339,1.88923160081495,2
144,57,2,10,11,11,10,100,50.2328997724974,2
144,58,2,9,3,3,9,50.2328997724975,19.0043934374881,2
144,59,2,1,3,3,1,50.2328997724975,44.4858066222941,2
144,60,2,3,5,3,5,50.2328997724975,2.61214098539182,1
144,61,1,12,10,12,10,17.884245506376,4.89356064113839,1
144,62,1,2,10,10,2,4.89356064113839,4.89356064113839,2
144,63,1,12,3,3,12,11.0002740485006,17.884245506376,2
144,64,1,8,1,8,1,43.594028762536,0.759511501145757,1
144,65,1,6,9,9,6,70.8751717969681,43.594028762536,2
144,66,1,1,10,10,1,4.89356064113839,0.759511501145757,2
144,67,1,12,6,6,12,43.594028762536,17.884245506376,2
144,68,1,1,9,9,1,70.8751717969681,0.759511501145757,2
144,69,1,2,3,3,2,11.0002740485006,4.89356064113839,2
144,70,1,9,2,9,2,70.8751717969681,4.89356064113839,1
144,71,2,5,9,9,5,19.0043934374881,2.61214098539182,2
144,72,2,9,1,1,9,44.4858066222941,19.0043934374881,2
144,73,2,2,11,11,2,100,16.1621192465339,2
144,74,2,7,3,3,7,50.2328997724975,1.88923160081495,2
144,75,2,11,8,11,8,100,16.1621192465339,1
144,76,2,5,10,10,5,50.2328997724974,2.61214098539182,2
144,77,2,1,7,1,7,44.4858066222941,1.88923160081495,1
144,78,2,5,9,9,5,19.0043934374881,2.61214098539182,2
144,79,2,2,4,2,4,16.1621192465339,1.67308660338568,1
144,80,2,10,8,10,8,50.2328997724974,16.1621192465339,1
144,81,1,4,1,4,1,14.0261042959477,0.759511501145757,1
144,82,1,8,6,6,8,43.594028762536,43.594028762536,2
144,83,1,10,7,7,10,90.3707077873196,4.89356064113839,2
144,84,1,2,10,10,2,4.89356064113839,4.89356064113839,2
144,85,1,2,9,9,2,70.8751717969681,4.89356064113839,2
144,86,1,3,12,3,12,11.0002740485006,17.884245506376,1
144,87,1,9,3,9,3,70.8751717969681,11.0002740485006,1
144,88,1,7,12,7,12,90.3707077873196,17.884245506376,1
144,89,1,9,4,9,4,70.8751717969681,14.0261042959477,1
144,90,1,8,7,7,8,90.3707077873196,43.594028762536,2
144,91,2,2,5,2,5,16.1621192465339,2.61214098539182,1
144,92,2,7,1,1,7,44.4858066222941,1.88923160081495,2
144,93,2,9,10,10,9,50.2328997724974,19.0043934374881,2
144,94,2,8,1,1,8,44.4858066222941,16.1621192465339,2
144,95,2,11,2,11,2,100,16.1621192465339,1
144,96,2,3,4,3,4,50.2328997724975,1.67308660338568,1
144,97,2,8,5,8,5,16.1621192465339,2.61214098539182,1
144,98,2,8,5,8,5,16.1621192465339,2.61214098539182,1
144,99,2,10,7,10,7,50.2328997724974,1.88923160081495,1
144,100,2,4,7,4,7,1.67308660338568,1.88923160081495,1
145,1,1,12,10,12,10,17.884245506376,4.89356064113839,1
145,2,1,10,7,10,7,4.89356064113839,90.3707077873196,1
145,3,1,8,3,3,8,11.0002740485006,43.594028762536,2
145,4,1,3,4,4,3,14.0261042959477,11.0002740485006,2
145,5,1,9,4,4,9,14.0261042959477,70.8751717969681,2
145,6,1,12,2,2,12,4.89356064113839,17.884245506376,2
145,7,1,1,8,1,8,0.759511501145757,43.594028762536,1
145,8,1,7,2,7,2,90.3707077873196,4.89356064113839,1
145,9,1,6,1,6,1,43.594028762536,0.759511501145757,1
145,10,1,7,1,7,1,90.3707077873196,0.759511501145757,1
145,11,2,7,1,1,7,44.4858066222941,1.88923160081495,2
145,12,2,5,10,10,5,50.2328997724974,2.61214098539182,2
145,13,2,7,3,7,3,1.88923160081495,50.2328997724975,1
145,14,2,7,3,3,7,50.2328997724975,1.88923160081495,2
145,15,2,1,8,8,1,16.1621192465339,44.4858066222941,2
145,16,2,5,11,11,5,100,2.61214098539182,2
145,17,2,8,11,11,8,100,16.1621192465339,2
145,18,2,1,10,1,10,44.4858066222941,50.2328997724974,1
145,19,2,5,1,1,5,44.4858066222941,2.61214098539182,2
145,20,2,8,4,4,8,1.67308660338568,16.1621192465339,2
145,21,1,8,3,3,8,11.0002740485006,43.594028762536,2
145,22,1,6,12,6,12,43.594028762536,17.884245506376,1
145,23,1,2,10,10,2,4.89356064113839,4.89356064113839,2
145,24,1,4,2,4,2,14.0261042959477,4.89356064113839,1
145,25,1,10,7,7,10,90.3707077873196,4.89356064113839,2
145,26,1,4,12,12,4,17.884245506376,14.0261042959477,2
145,27,1,4,1,4,1,14.0261042959477,0.759511501145757,1
145,28,1,4,6,6,4,43.594028762536,14.0261042959477,2
145,29,1,7,6,6,7,43.594028762536,90.3707077873196,2
145,30,1,1,8,8,1,43.594028762536,0.759511501145757,2
145,31,2,4,8,4,8,1.67308660338568,16.1621192465339,1
145,32,2,2,3,3,2,50.2328997724975,16.1621192465339,2
145,33,2,1,5,1,5,44.4858066222941,2.61214098539182,1
145,34,2,2,3,2,3,16.1621192465339,50.2328997724975,1
145,35,2,8,10,10,8,50.2328997724974,16.1621192465339,2
145,36,2,8,4,4,8,1.67308660338568,16.1621192465339,2
145,37,2,3,4,3,4,50.2328997724975,1.67308660338568,1
145,38,2,7,11,11,7,100,1.88923160081495,2
145,39,2,3,9,3,9,50.2328997724975,19.0043934374881,1
145,40,2,11,5,5,11,2.61214098539182,100,2
145,41,1,10,2,2,10,4.89356064113839,4.89356064113839,2
145,42,1,8,10,8,10,43.594028762536,4.89356064113839,1
145,43,1,2,8,8,2,43.594028762536,4.89356064113839,2
145,44,1,12,9,9,12,70.8751717969681,17.884245506376,2
145,45,1,12,1,12,1,17.884245506376,0.759511501145757,1
145,46,1,2,1,2,1,4.89356064113839,0.759511501145757,1
145,47,1,3,10,3,10,11.0002740485006,4.89356064113839,1
145,48,1,12,4,4,12,14.0261042959477,17.884245506376,2
145,49,1,4,3,4,3,14.0261042959477,11.0002740485006,1
145,50,1,10,2,10,2,4.89356064113839,4.89356064113839,1
145,51,2,9,8,9,8,19.0043934374881,16.1621192465339,1
145,52,2,10,11,11,10,100,50.2328997724974,2
145,53,2,10,11,11,10,100,50.2328997724974,2
145,54,2,11,7,7,11,1.88923160081495,100,2
145,55,2,5,10,10,5,50.2328997724974,2.61214098539182,2
145,56,2,4,5,4,5,1.67308660338568,2.61214098539182,1
145,57,2,4,2,2,4,16.1621192465339,1.67308660338568,2
145,58,2,9,5,9,5,19.0043934374881,2.61214098539182,1
145,59,2,3,4,3,4,50.2328997724975,1.67308660338568,1
145,60,2,9,7,9,7,19.0043934374881,1.88923160081495,1
145,61,1,3,9,9,3,70.8751717969681,11.0002740485006,2
145,62,1,3,6,6,3,43.594028762536,11.0002740485006,2
145,63,1,9,12,9,12,70.8751717969681,17.884245506376,1
145,64,1,6,10,6,10,43.594028762536,4.89356064113839,1
145,65,1,2,9,9,2,70.8751717969681,4.89356064113839,2
145,66,1,9,4,9,4,70.8751717969681,14.0261042959477,1
145,67,1,9,7,7,9,90.3707077873196,70.8751717969681,2
145,68,1,10,4,4,10,14.0261042959477,4.89356064113839,2
145,69,1,8,6,6,8,43.594028762536,43.594028762536,2
145,70,1,9,7,7,9,90.3707077873196,70.8751717969681,2
145,71,2,11,9,11,9,100,19.0043934374881,1
145,72,2,2,9,2,9,16.1621192465339,19.0043934374881,1
145,73,2,11,1,11,1,100,44.4858066222941,1
145,74,2,9,5,9,5,19.0043934374881,2.61214098539182,1
145,75,2,1,9,1,9,44.4858066222941,19.0043934374881,1
145,76,2,4,2,2,4,16.1621192465339,1.67308660338568,2
145,77,2,2,8,8,2,16.1621192465339,16.1621192465339,2
145,78,2,4,8,8,4,16.1621192465339,1.67308660338568,2
145,79,2,1,3,3,1,50.2328997724975,44.4858066222941,2
145,80,2,3,10,10,3,50.2328997724974,50.2328997724975,2
145,81,1,1,8,8,1,43.594028762536,0.759511501145757,2
145,82,1,2,7,7,2,90.3707077873196,4.89356064113839,2
145,83,1,3,9,9,3,70.8751717969681,11.0002740485006,2
145,84,1,6,9,9,6,70.8751717969681,43.594028762536,2
145,85,1,1,3,3,1,11.0002740485006,0.759511501145757,2
145,86,1,6,8,6,8,43.594028762536,43.594028762536,1
145,87,1,7,12,7,12,90.3707077873196,17.884245506376,1
145,88,1,7,6,7,6,90.3707077873196,43.594028762536,1
145,89,1,8,12,8,12,43.594028762536,17.884245506376,1
145,90,1,1,3,3,1,11.0002740485006,0.759511501145757,2
145,91,2,7,1,1,7,44.4858066222941,1.88923160081495,2
145,92,2,10,9,10,9,50.2328997724974,19.0043934374881,1
145,93,2,9,2,2,9,16.1621192465339,19.0043934374881,2
145,94,2,10,4,10,4,50.2328997724974,1.67308660338568,1
145,95,2,10,2,10,2,50.2328997724974,16.1621192465339,1
145,96,2,3,7,3,7,50.2328997724975,1.88923160081495,1
145,97,2,11,7,11,7,100,1.88923160081495,1
145,98,2,8,1,8,1,16.1621192465339,44.4858066222941,1
145,99,2,5,2,2,5,16.1621192465339,2.61214098539182,2
145,100,2,2,7,2,7,16.1621192465339,1.88923160081495,1
146,1,2,11,3,11,3,100,50.2328997724975,1
146,2,2,11,7,11,7,100,1.88923160081495,1
146,3,2,8,3,8,3,16.1621192465339,50.2328997724975,1
146,4,2,7,1,1,7,44.4858066222941,1.88923160081495,2
146,5,2,5,10,10,5,50.2328997724974,2.61214098539182,2
146,6,2,9,4,9,4,19.0043934374881,1.67308660338568,1
146,7,2,4,2,2,4,16.1621192465339,1.67308660338568,2
146,8,2,1,8,8,1,16.1621192465339,44.4858066222941,2
146,9,2,3,7,7,3,1.88923160081495,50.2328997724975,2
146,10,2,1,11,11,1,100,44.4858066222941,2
146,11,1,4,1,4,1,14.0261042959477,0.759511501145757,1
146,12,1,6,2,6,2,43.594028762536,4.89356064113839,1
146,13,1,4,6,6,4,43.594028762536,14.0261042959477,2
146,14,1,10,12,12,10,17.884245506376,4.89356064113839,2
146,15,1,1,7,7,1,90.3707077873196,0.759511501145757,2
146,16,1,8,12,8,12,43.594028762536,17.884245506376,1
146,17,1,1,4,1,4,0.759511501145757,14.0261042959477,1
146,18,1,6,8,6,8,43.594028762536,43.594028762536,1
146,19,1,3,2,3,2,11.0002740485006,4.89356064113839,1
146,20,1,12,1,12,1,17.884245506376,0.759511501145757,1
146,21,2,10,2,10,2,50.2328997724974,16.1621192465339,1
146,22,2,11,5,11,5,100,2.61214098539182,1
146,23,2,8,5,5,8,2.61214098539182,16.1621192465339,2
146,24,2,5,10,10,5,50.2328997724974,2.61214098539182,2
146,25,2,8,9,9,8,19.0043934374881,16.1621192465339,2
146,26,2,2,7,2,7,16.1621192465339,1.88923160081495,1
146,27,2,5,1,1,5,44.4858066222941,2.61214098539182,2
146,28,2,8,9,9,8,19.0043934374881,16.1621192465339,2
146,29,2,3,2,3,2,50.2328997724975,16.1621192465339,1
146,30,2,1,4,4,1,1.67308660338568,44.4858066222941,2
146,31,1,12,7,7,12,90.3707077873196,17.884245506376,2
146,32,1,7,3,3,7,11.0002740485006,90.3707077873196,2
146,33,1,8,3,8,3,43.594028762536,11.0002740485006,1
146,34,1,6,1,6,1,43.594028762536,0.759511501145757,1
146,35,1,7,4,7,4,90.3707077873196,14.0261042959477,1
146,36,1,3,12,3,12,11.0002740485006,17.884245506376,1
146,37,1,6,8,6,8,43.594028762536,43.594028762536,1
146,38,1,9,3,9,3,70.8751717969681,11.0002740485006,1
146,39,1,2,1,2,1,4.89356064113839,0.759511501145757,1
146,40,1,10,4,10,4,4.89356064113839,14.0261042959477,1
146,41,2,11,1,11,1,100,44.4858066222941,1
146,42,2,4,10,4,10,1.67308660338568,50.2328997724974,1
146,43,2,2,10,2,10,16.1621192465339,50.2328997724974,1
146,44,2,10,4,10,4,50.2328997724974,1.67308660338568,1
146,45,2,1,5,1,5,44.4858066222941,2.61214098539182,1
146,46,2,4,3,3,4,50.2328997724975,1.67308660338568,2
146,47,2,1,5,1,5,44.4858066222941,2.61214098539182,1
146,48,2,9,7,9,7,19.0043934374881,1.88923160081495,1
146,49,2,4,11,11,4,100,1.67308660338568,2
146,50,2,7,9,9,7,19.0043934374881,1.88923160081495,2
146,51,1,3,6,6,3,43.594028762536,11.0002740485006,2
146,52,1,12,7,7,12,90.3707077873196,17.884245506376,2
146,53,1,7,12,7,12,90.3707077873196,17.884245506376,1
146,54,1,8,4,4,8,14.0261042959477,43.594028762536,2
146,55,1,7,6,6,7,43.594028762536,90.3707077873196,2
146,56,1,12,3,12,3,17.884245506376,11.0002740485006,1
146,57,1,1,9,9,1,70.8751717969681,0.759511501145757,2
146,58,1,4,2,2,4,4.89356064113839,14.0261042959477,2
146,59,1,1,9,9,1,70.8751717969681,0.759511501145757,2
146,60,1,8,6,8,6,43.594028762536,43.594028762536,1
146,61,2,2,4,2,4,16.1621192465339,1.67308660338568,1
146,62,2,5,3,3,5,50.2328997724975,2.61214098539182,2
146,63,2,9,10,10,9,50.2328997724974,19.0043934374881,2
146,64,2,2,9,2,9,16.1621192465339,19.0043934374881,1
146,65,2,8,11,8,11,16.1621192465339,100,1
146,66,2,10,8,10,8,50.2328997724974,16.1621192465339,1
146,67,2,7,9,7,9,1.88923160081495,19.0043934374881,1
146,68,2,11,2,11,2,100,16.1621192465339,1
146,69,2,10,8,10,8,50.2328997724974,16.1621192465339,1
146,70,2,7,3,3,7,50.2328997724975,1.88923160081495,2
146,71,1,1,10,10,1,4.89356064113839,0.759511501145757,2
146,72,1,8,2,2,8,4.89356064113839,43.594028762536,2
146,73,1,4,9,9,4,70.8751717969681,14.0261042959477,2
146,74,1,2,9,9,2,70.8751717969681,4.89356064113839,2
146,75,1,3,8,8,3,43.594028762536,11.0002740485006,2
146,76,1,9,10,9,10,70.8751717969681,4.89356064113839,1
146,77,1,6,4,6,4,43.594028762536,14.0261042959477,1
146,78,1,9,1,9,1,70.8751717969681,0.759511501145757,1
146,79,1,10,2,10,2,4.89356064113839,4.89356064113839,1
146,80,1,10,9,9,10,70.8751717969681,4.89356064113839,2
146,81,2,5,7,5,7,2.61214098539182,1.88923160081495,1
146,82,2,10,8,8,10,16.1621192465339,50.2328997724974,2
146,83,2,7,4,4,7,1.67308660338568,1.88923160081495,2
146,84,2,3,11,11,3,100,50.2328997724975,2
146,85,2,9,11,11,9,100,19.0043934374881,2
146,86,2,9,8,9,8,19.0043934374881,16.1621192465339,1
146,87,2,4,2,2,4,16.1621192465339,1.67308660338568,2
146,88,2,3,1,1,3,44.4858066222941,50.2328997724975,2
146,89,2,2,5,5,2,2.61214098539182,16.1621192465339,2
146,90,2,3,1,3,1,50.2328997724975,44.4858066222941,1
146,91,1,9,7,7,9,90.3707077873196,70.8751717969681,2
146,92,1,2,12,12,2,17.884245506376,4.89356064113839,2
146,93,1,7,10,7,10,90.3707077873196,4.89356064113839,1
146,94,1,3,10,3,10,11.0002740485006,4.89356064113839,1
146,95,1,4,7,7,4,90.3707077873196,14.0261042959477,2
146,96,1,2,8,8,2,43.594028762536,4.89356064113839,2
146,97,1,2,8,8,2,43.594028762536,4.89356064113839,2
146,98,1,9,10,10,9,4.89356064113839,70.8751717969681,2
146,99,1,10,6,6,10,43.594028762536,4.89356064113839,2
146,100,1,12,3,12,3,17.884245506376,11.0002740485006,1
147,1,2,3,5,5,3,2.61214098539182,50.2328997724975,2
147,2,2,7,10,10,7,50.2328997724974,1.88923160081495,2
147,3,2,4,1,1,4,44.4858066222941,1.67308660338568,2
147,4,2,1,11,11,1,100,44.4858066222941,2
147,5,2,4,7,7,4,1.88923160081495,1.67308660338568,2
147,6,2,7,9,9,7,19.0043934374881,1.88923160081495,2
147,7,2,2,8,2,8,16.1621192465339,16.1621192465339,1
147,8,2,2,5,2,5,16.1621192465339,2.61214098539182,1
147,9,2,4,11,11,4,100,1.67308660338568,2
147,10,2,1,9,1,9,44.4858066222941,19.0043934374881,1
147,11,1,10,8,10,8,4.89356064113839,43.594028762536,1
147,12,1,6,7,6,7,43.594028762536,90.3707077873196,1
147,13,1,7,10,7,10,90.3707077873196,4.89356064113839,1
147,14,1,6,3,6,3,43.594028762536,11.0002740485006,1
147,15,1,6,2,2,6,4.89356064113839,43.594028762536,2
147,16,1,10,9,9,10,70.8751717969681,4.89356064113839,2
147,17,1,1,8,8,1,43.594028762536,0.759511501145757,2
147,18,1,12,3,3,12,11.0002740485006,17.884245506376,2
147,19,1,12,10,12,10,17.884245506376,4.89356064113839,1
147,20,1,2,6,6,2,43.594028762536,4.89356064113839,2
147,21,2,5,2,2,5,16.1621192465339,2.61214098539182,2
147,22,2,5,1,1,5,44.4858066222941,2.61214098539182,2
147,23,2,8,10,10,8,50.2328997724974,16.1621192465339,2
147,24,2,11,8,11,8,100,16.1621192465339,1
147,25,2,3,7,3,7,50.2328997724975,1.88923160081495,1
147,26,2,10,5,10,5,50.2328997724974,2.61214098539182,1
147,27,2,7,8,8,7,16.1621192465339,1.88923160081495,2
147,28,2,7,8,8,7,16.1621192465339,1.88923160081495,2
147,29,2,4,7,4,7,1.67308660338568,1.88923160081495,1
147,30,2,8,2,8,2,16.1621192465339,16.1621192465339,1
147,31,1,7,4,7,4,90.3707077873196,14.0261042959477,1
147,32,1,4,2,2,4,4.89356064113839,14.0261042959477,2
147,33,1,1,7,7,1,90.3707077873196,0.759511501145757,2
147,34,1,10,2,2,10,4.89356064113839,4.89356064113839,2
147,35,1,6,12,12,6,17.884245506376,43.594028762536,2
147,36,1,8,6,8,6,43.594028762536,43.594028762536,1
147,37,1,1,3,3,1,11.0002740485006,0.759511501145757,2
147,38,1,10,6,6,10,43.594028762536,4.89356064113839,2
147,39,1,7,4,7,4,90.3707077873196,14.0261042959477,1
147,40,1,7,8,7,8,90.3707077873196,43.594028762536,1
147,41,2,10,3,3,10,50.2328997724975,50.2328997724974,2
147,42,2,3,9,3,9,50.2328997724975,19.0043934374881,1
147,43,2,9,5,9,5,19.0043934374881,2.61214098539182,1
147,44,2,7,8,8,7,16.1621192465339,1.88923160081495,2
147,45,2,10,1,10,1,50.2328997724974,44.4858066222941,1
147,46,2,1,11,11,1,100,44.4858066222941,2
147,47,2,2,4,2,4,16.1621192465339,1.67308660338568,1
147,48,2,9,4,9,4,19.0043934374881,1.67308660338568,1
147,49,2,11,4,11,4,100,1.67308660338568,1
147,50,2,2,11,11,2,100,16.1621192465339,2
147,51,1,10,2,2,10,4.89356064113839,4.89356064113839,2
147,52,1,8,9,9,8,70.8751717969681,43.594028762536,2
147,53,1,2,7,7,2,90.3707077873196,4.89356064113839,2
147,54,1,6,3,6,3,43.594028762536,11.0002740485006,1
147,55,1,8,2,8,2,43.594028762536,4.89356064113839,1
147,56,1,2,6,6,2,43.594028762536,4.89356064113839,2
147,57,1,12,9,9,12,70.8751717969681,17.884245506376,2
147,58,1,9,10,9,10,70.8751717969681,4.89356064113839,1
147,59,1,8,4,8,4,43.594028762536,14.0261042959477,1
147,60,1,1,4,4,1,14.0261042959477,0.759511501145757,2
147,61,2,11,2,11,2,100,16.1621192465339,1
147,62,2,5,3,3,5,50.2328997724975,2.61214098539182,2
147,63,2,4,5,4,5,1.67308660338568,2.61214098539182,1
147,64,2,11,2,11,2,100,16.1621192465339,1
147,65,2,9,1,1,9,44.4858066222941,19.0043934374881,2
147,66,2,3,4,3,4,50.2328997724975,1.67308660338568,1
147,67,2,1,10,1,10,44.4858066222941,50.2328997724974,1
147,68,2,8,2,8,2,16.1621192465339,16.1621192465339,1
147,69,2,8,3,3,8,50.2328997724975,16.1621192465339,2
147,70,2,2,10,10,2,50.2328997724974,16.1621192465339,2
147,71,1,3,6,6,3,43.594028762536,11.0002740485006,2
147,72,1,3,1,3,1,11.0002740485006,0.759511501145757,1
147,73,1,3,1,3,1,11.0002740485006,0.759511501145757,1
147,74,1,9,1,9,1,70.8751717969681,0.759511501145757,1
147,75,1,12,7,7,12,90.3707077873196,17.884245506376,2
147,76,1,4,12,4,12,14.0261042959477,17.884245506376,1
147,77,1,3,8,8,3,43.594028762536,11.0002740485006,2
147,78,1,9,10,9,10,70.8751717969681,4.89356064113839,1
147,79,1,4,12,12,4,17.884245506376,14.0261042959477,2
147,80,1,9,4,9,4,70.8751717969681,14.0261042959477,1
147,81,2,10,11,11,10,100,50.2328997724974,2
147,82,2,9,3,3,9,50.2328997724975,19.0043934374881,2
147,83,2,11,7,11,7,100,1.88923160081495,1
147,84,2,1,9,1,9,44.4858066222941,19.0043934374881,1
147,85,2,3,4,3,4,50.2328997724975,1.67308660338568,1
147,86,2,5,9,9,5,19.0043934374881,2.61214098539182,2
147,87,2,9,3,3,9,50.2328997724975,19.0043934374881,2
147,88,2,10,1,10,1,50.2328997724974,44.4858066222941,1
147,89,2,8,10,10,8,50.2328997724974,16.1621192465339,2
147,90,2,5,7,5,7,2.61214098539182,1.88923160081495,1
147,91,1,3,8,8,3,43.594028762536,11.0002740485006,2
147,92,1,2,12,2,12,4.89356064113839,17.884245506376,1
147,93,1,8,12,8,12,43.594028762536,17.884245506376,1
147,94,1,4,10,4,10,14.0261042959477,4.89356064113839,1
147,95,1,2,7,7,2,90.3707077873196,4.89356064113839,2
147,96,1,12,9,9,12,70.8751717969681,17.884245506376,2
147,97,1,1,9,9,1,70.8751717969681,0.759511501145757,2
147,98,1,7,1,7,1,90.3707077873196,0.759511501145757,1
147,99,1,9,3,9,3,70.8751717969681,11.0002740485006,1
147,100,1,4,1,4,1,14.0261042959477,0.759511501145757,1
148,1,1,7,4,7,4,90.3707077873196,14.0261042959477,1
148,2,1,12,8,8,12,43.594028762536,17.884245506376,2
148,3,1,10,12,10,12,4.89356064113839,17.884245506376,1
148,4,1,9,4,9,4,70.8751717969681,14.0261042959477,1
148,5,1,4,12,12,4,17.884245506376,14.0261042959477,2
148,6,1,6,1,6,1,43.594028762536,0.759511501145757,1
148,7,1,9,10,9,10,70.8751717969681,4.89356064113839,1
148,8,1,12,9,9,12,70.8751717969681,17.884245506376,2
148,9,1,12,6,6,12,43.594028762536,17.884245506376,2
148,10,1,6,2,6,2,43.594028762536,4.89356064113839,1
148,11,2,5,9,5,9,2.61214098539182,19.0043934374881,1
148,12,2,11,2,11,2,100,16.1621192465339,1
148,13,2,9,1,1,9,44.4858066222941,19.0043934374881,2
148,14,2,7,2,2,7,16.1621192465339,1.88923160081495,2
148,15,2,8,3,3,8,50.2328997724975,16.1621192465339,2
148,16,2,10,5,10,5,50.2328997724974,2.61214098539182,1
148,17,2,8,2,2,8,16.1621192465339,16.1621192465339,2
148,18,2,11,9,11,9,100,19.0043934374881,1
148,19,2,4,11,11,4,100,1.67308660338568,2
148,20,2,2,3,3,2,50.2328997724975,16.1621192465339,2
148,21,1,7,4,7,4,90.3707077873196,14.0261042959477,1
148,22,1,8,10,8,10,43.594028762536,4.89356064113839,1
148,23,1,2,7,7,2,90.3707077873196,4.89356064113839,2
148,24,1,3,6,6,3,43.594028762536,11.0002740485006,2
148,25,1,2,8,2,8,4.89356064113839,43.594028762536,1
148,26,1,7,6,7,6,90.3707077873196,43.594028762536,1
148,27,1,3,10,10,3,4.89356064113839,11.0002740485006,2
148,28,1,4,3,4,3,14.0261042959477,11.0002740485006,1
148,29,1,8,9,9,8,70.8751717969681,43.594028762536,2
148,30,1,3,4,4,3,14.0261042959477,11.0002740485006,2
148,31,2,11,5,11,5,100,2.61214098539182,1
148,32,2,4,8,4,8,1.67308660338568,16.1621192465339,1
148,33,2,1,9,1,9,44.4858066222941,19.0043934374881,1
148,34,2,3,1,1,3,44.4858066222941,50.2328997724975,2
148,35,2,4,5,5,4,2.61214098539182,1.67308660338568,2
148,36,2,11,10,11,10,100,50.2328997724974,1
148,37,2,3,4,3,4,50.2328997724975,1.67308660338568,1
148,38,2,9,7,9,7,19.0043934374881,1.88923160081495,1
148,39,2,9,4,9,4,19.0043934374881,1.67308660338568,1
148,40,2,3,7,3,7,50.2328997724975,1.88923160081495,1
148,41,1,6,3,6,3,43.594028762536,11.0002740485006,1
148,42,1,10,9,9,10,70.8751717969681,4.89356064113839,2
148,43,1,12,3,3,12,11.0002740485006,17.884245506376,2
148,44,1,1,10,10,1,4.89356064113839,0.759511501145757,2
148,45,1,10,9,9,10,70.8751717969681,4.89356064113839,2
148,46,1,6,1,1,6,0.759511501145757,43.594028762536,2
148,47,1,2,12,12,2,17.884245506376,4.89356064113839,2
148,48,1,3,7,7,3,90.3707077873196,11.0002740485006,2
148,49,1,12,7,7,12,90.3707077873196,17.884245506376,2
148,50,1,8,12,8,12,43.594028762536,17.884245506376,1
148,51,2,4,9,9,4,19.0043934374881,1.67308660338568,2
148,52,2,8,1,1,8,44.4858066222941,16.1621192465339,2
148,53,2,7,8,8,7,16.1621192465339,1.88923160081495,2
148,54,2,9,1,1,9,44.4858066222941,19.0043934374881,2
148,55,2,10,4,10,4,50.2328997724974,1.67308660338568,1
148,56,2,1,10,10,1,50.2328997724974,44.4858066222941,2
148,57,2,3,1,1,3,44.4858066222941,50.2328997724975,2
148,58,2,11,3,11,3,100,50.2328997724975,1
148,59,2,5,10,10,5,50.2328997724974,2.61214098539182,2
148,60,2,7,4,7,4,1.88923160081495,1.67308660338568,1
148,61,1,1,10,10,1,4.89356064113839,0.759511501145757,2
148,62,1,6,9,9,6,70.8751717969681,43.594028762536,2
148,63,1,1,6,6,1,43.594028762536,0.759511501145757,2
148,64,1,4,2,4,2,14.0261042959477,4.89356064113839,1
148,65,1,7,3,7,3,90.3707077873196,11.0002740485006,1
148,66,1,9,1,9,1,70.8751717969681,0.759511501145757,1
148,67,1,10,2,10,2,4.89356064113839,4.89356064113839,1
148,68,1,8,2,8,2,43.594028762536,4.89356064113839,1
148,69,1,10,12,12,10,17.884245506376,4.89356064113839,2
148,70,1,2,3,3,2,11.0002740485006,4.89356064113839,2
148,71,2,1,7,1,7,44.4858066222941,1.88923160081495,1
148,72,2,2,3,3,2,50.2328997724975,16.1621192465339,2
148,73,2,5,11,11,5,100,2.61214098539182,2
148,74,2,1,8,1,8,44.4858066222941,16.1621192465339,1
148,75,2,5,3,3,5,50.2328997724975,2.61214098539182,2
148,76,2,7,11,11,7,100,1.88923160081495,2
148,77,2,5,8,8,5,16.1621192465339,2.61214098539182,2
148,78,2,8,4,8,4,16.1621192465339,1.67308660338568,1
148,79,2,10,5,10,5,50.2328997724974,2.61214098539182,1
148,80,2,3,2,3,2,50.2328997724975,16.1621192465339,1
148,81,1,9,1,9,1,70.8751717969681,0.759511501145757,1
148,82,1,2,6,6,2,43.594028762536,4.89356064113839,2
