choices,choice_indices,rewards,regret,RPE
5.0,1.0,43.0,0.0,-1.8557061968054156
8.0,1.0,70.0,0.0,0.9603808085477507
2.0,1.0,11.0,0.0,-2.0988842956670846
6.0,1.0,90.0,0.0,2.776061281143996
8.0,0.0,70.0,0.0,-0.6186790943455076
6.0,0.0,90.0,0.0,0.7430763979166647
7.0,1.0,43.0,0.0,-1.5358541357876767
6.0,1.0,90.0,0.0,1.6585282141805562
6.0,0.0,90.0,0.0,0.08374298374180311
8.0,1.0,70.0,0.0,-0.625253094257738
0.0,0.0,44.0,0.0,-0.7420700302031512
10.0,1.0,100.0,0.0,1.753672928826194
6.0,0.0,1.0,15.0,-2.96105690617195
2.0,1.0,50.0,0.0,1.4293848489304812
9.0,0.0,50.0,0.0,0.028299118604810797
4.0,1.0,2.0,14.0,-1.4992488021031503
9.0,0.0,50.0,0.0,1.441140694010172
2.0,1.0,50.0,0.0,0.014288222435016207
9.0,1.0,50.0,0.0,0.03168394161104082
7.0,1.0,16.0,0.0,-1.0622631392664306
7.0,0.0,43.0,0.0,0.9014333282407709
8.0,0.0,70.0,0.0,0.9324873167720794
8.0,1.0,70.0,0.0,0.017251339915920205
11.0,1.0,17.0,0.0,-1.8417694518084833
6.0,0.0,90.0,0.0,2.542748037694395
2.0,0.0,11.0,0.0,-2.7051995980512267
5.0,1.0,43.0,0.0,1.0470225923240704
11.0,0.0,17.0,0.0,-0.9046884956036427
11.0,0.0,17.0,0.0,-0.03381786033738399
3.0,0.0,14.0,0.0,-0.1346048071929793
9.0,0.0,50.0,0.0,-50.0
0.0,0.0,44.0,0.0,0.0
7.0,1.0,16.0,34.0,1.9020722910262522
2.0,0.0,50.0,0.0,-0.18389368262777994
1.0,1.0,16.0,28.0,0.3298744473913374
6.0,1.0,1.0,2.0,0.07773448893816748
10.0,1.0,100.0,0.0,3.4179588480440097
7.0,0.0,16.0,0.0,-2.2941870872002696
7.0,1.0,16.0,0.0,-0.058469515506187064
6.0,0.0,1.0,1.0,-0.5775877688641854
6.0,0.0,90.0,0.0,-90.0
2.0,0.0,11.0,0.0,0.0
6.0,0.0,90.0,0.0,1.7093437936426161
8.0,1.0,70.0,0.0,-0.879577659291376
9.0,1.0,4.0,66.0,0.23303113122716176
2.0,0.0,11.0,0.0,-0.06643850906546311
7.0,0.0,43.0,0.0,1.5618147647111016
3.0,1.0,14.0,0.0,-1.0792911441075725
5.0,1.0,43.0,0.0,0.6750406228672349
7.0,0.0,43.0,0.0,0.006655760533429589
10.0,1.0,100.0,0.0,2.002057286970952
10.0,0.0,100.0,0.0,0.29588787026147756
10.0,0.0,100.0,0.0,0.19513139427488024
2.0,0.0,50.0,0.0,-1.1583044219297904
4.0,1.0,2.0,1.0,-2.507470753258912
9.0,1.0,50.0,0.0,1.213661124921255
0.0,1.0,44.0,0.0,-0.139476117349578
2.0,1.0,50.0,0.0,0.17665452951785293
0.0,0.0,44.0,0.0,-0.14854065577349557
9.0,0.0,50.0,0.0,0.19441829959405663
1.0,0.0,4.0,0.0,-3.0878693064894898
2.0,1.0,11.0,0.0,0.12315332343471808
3.0,1.0,14.0,3.0,0.03963015649154855
8.0,1.0,70.0,0.0,1.8148411555349155
6.0,1.0,90.0,0.0,0.7433126192132276
1.0,0.0,4.0,0.0,-2.519679976630731
8.0,0.0,70.0,0.0,1.9684399109832877
7.0,0.0,43.0,0.0,-0.7695448408853272
9.0,1.0,4.0,0.0,-1.2306319527876348
7.0,1.0,43.0,0.0,1.1827141364965073
8.0,1.0,19.0,0.0,-0.38436158329541803
10.0,1.0,100.0,0.0,2.493382191832991
0.0,1.0,44.0,0.0,-1.5222045597406284
10.0,0.0,100.0,0.0,1.7156302567324506
9.0,1.0,50.0,0.0,-1.35581998173274
9.0,1.0,50.0,0.0,0.020778864879567996
2.0,1.0,50.0,0.0,0.00995253136907135
2.0,0.0,50.0,0.0,0.01011565125412358
8.0,0.0,19.0,0.0,-0.9867199325100323
2.0,0.0,50.0,0.0,0.9682368881835756
8.0,1.0,70.0,0.0,0.6658809554703842
5.0,0.0,43.0,0.0,-0.8302447213538448
6.0,1.0,90.0,0.0,1.5792143913887886
7.0,1.0,43.0,0.0,-1.3853271172877202
8.0,1.0,70.0,0.0,0.8938217346465575
8.0,0.0,70.0,0.0,0.04298889560526786
3.0,0.0,14.0,0.0,-1.8279146285662669
6.0,1.0,90.0,0.0,2.5034315366295123
9.0,0.0,4.0,0.0,-2.6973282416111983
5.0,1.0,43.0,0.0,1.1891720384382165
8.0,1.0,19.0,0.0,-0.7842491409614134
9.0,0.0,50.0,0.0,1.0025471071979233
1.0,0.0,16.0,0.0,-1.1064508717201387
9.0,1.0,50.0,0.0,1.1163823047901273
2.0,1.0,50.0,0.0,0.010464369063567569
10.0,1.0,100.0,0.0,1.7222837917525595
0.0,0.0,44.0,0.0,-1.7241141378604365
7.0,1.0,16.0,0.0,-0.9355560213013376
10.0,1.0,100.0,0.0,2.7989058314628092
9.0,0.0,50.0,0.0,-1.5199022570753542
2.0,0.0,11.0,0.0,-1.2655697606771277
5.0,0.0,43.0,0.0,1.00222324073442
8.0,1.0,70.0,0.0,0.905820698998198
5.0,1.0,43.0,0.0,-0.8676843806158154
8.0,0.0,70.0,0.0,0.922854371151081
6.0,1.0,90.0,0.0,0.7334376640255225
6.0,0.0,90.0,0.0,0.10324009382167953
6.0,0.0,90.0,0.0,0.09791282746212637
1.0,1.0,4.0,13.0,-2.7414656132948254
7.0,1.0,43.0,0.0,1.2170901821038616
10.0,0.0,100.0,0.0,1.8998119976915377
10.0,0.0,100.0,0.0,0.09586872416088821
2.0,1.0,50.0,0.0,-1.5079260893963062
0.0,0.0,44.0,0.0,-0.15517665897526264
8.0,0.0,19.0,0.0,-0.8155483390649247
0.0,1.0,44.0,0.0,0.8247297467707628
7.0,1.0,16.0,0.0,-0.916478465446455
9.0,1.0,50.0,0.0,1.1147577828091038
2.0,0.0,50.0,0.0,0.01290811599537392
7.0,0.0,16.0,0.0,-1.132996298096332
6.0,0.0,90.0,0.0,2.403333218879581
9.0,0.0,4.0,0.0,-2.6980070506376492
9.0,0.0,4.0,13.0,-0.0538707314230511
11.0,1.0,17.0,0.0,-0.10735032308937353
11.0,1.0,17.0,0.0,-0.02922998672758148
8.0,0.0,70.0,0.0,1.669775275593405
5.0,0.0,43.0,0.0,-0.8368181803732471
6.0,1.0,90.0,0.0,1.5523008693504885
1.0,1.0,4.0,0.0,-2.6995841387731208
3.0,1.0,14.0,0.0,0.26807110679961255
3.0,0.0,14.0,3.0,-14.0
9.0,0.0,4.0,7.0,0.0
6.0,1.0,90.0,0.0,0.5727176692523346
11.0,1.0,17.0,0.0,-1.5843344890994258
11.0,1.0,17.0,0.0,-0.0530446556134071
8.0,0.0,70.0,0.0,0.5950017877714361
7.0,1.0,43.0,0.0,0.05612294842806165
2.0,1.0,11.0,0.0,-1.498439070641961
6.0,0.0,90.0,0.0,2.630256172525959
11.0,0.0,17.0,0.0,-1.9971937246871354
6.0,0.0,1.0,49.0,-1.0
3.0,0.0,3.0,0.0,0.0
4.0,1.0,2.0,14.0,-0.7584336423703589
2.0,0.0,50.0,0.0,0.6202813392274968
7.0,0.0,16.0,0.0,-0.6628824707003717
8.0,1.0,19.0,0.0,0.9649106425565099
0.0,1.0,44.0,6.0,5.732772553016965
0.0,1.0,44.0,0.0,0.2129564353717559
1.0,0.0,16.0,28.0,0.8267832978258883
8.0,0.0,19.0,0.0,0.1444773562553933
6.0,0.0,90.0,0.0,2.196019528564224
6.0,1.0,90.0,0.0,0.17230647279262823
5.0,1.0,43.0,27.0,-0.4552488285937677
6.0,1.0,90.0,0.0,1.4023004037419236
8.0,0.0,70.0,0.0,-0.4934069383472416
7.0,0.0,43.0,0.0,-0.7673527225922723
5.0,0.0,43.0,0.0,-0.008045571252600914
8.0,1.0,70.0,0.0,0.8391953243740276
1.0,0.0,4.0,0.0,-1.8889859212133748
9.0,1.0,4.0,0.0,-0.10708240344795428
8.0,1.0,19.0,0.0,0.7710533248677058
10.0,0.0,100.0,0.0,6.202303863069269
10.0,0.0,100.0,0.0,0.6259616869253137
3.0,1.0,3.0,0.0,-2.691974611641731
8.0,0.0,19.0,0.0,0.4451876336762182
2.0,0.0,50.0,0.0,0.9846825572691016
2.0,0.0,50.0,0.0,0.027689238527266458
1.0,1.0,16.0,0.0,-1.1071778902971685
4.0,1.0,2.0,0.0,-0.5140270884002653
3.0,1.0,3.0,0.0,-0.02661015679975265
7.0,0.0,43.0,0.0,1.1517753380766609
5.0,0.0,43.0,0.0,-0.0034357836188763646
3.0,0.0,14.0,0.0,-0.9371431515833769
7.0,1.0,43.0,0.0,0.9053515403506943
7.0,1.0,43.0,0.0,0.01583751281859247
6.0,0.0,90.0,0.0,1.5947509388744814
3.0,1.0,14.0,0.0,-2.4095409898383036
2.0,0.0,11.0,0.0,-0.15566251895315208
6.0,0.0,90.0,0.0,2.5590428213797067
11.0,0.0,17.0,0.0,-2.2658758222339372
10.0,0.0,100.0,0.0,2.8583654660311684
2.0,0.0,50.0,0.0,-1.3175848607373086
8.0,0.0,19.0,0.0,-0.9642616717427008
9.0,0.0,50.0,0.0,1.4316547740401508
9.0,1.0,50.0,0.0,0.028921790920175328
10.0,0.0,100.0,0.0,1.6962274067916852
0.0,1.0,44.0,0.0,-1.54467088418279
2.0,1.0,50.0,0.0,0.19834097651035382
9.0,1.0,50.0,0.0,0.024042078384560295
7.0,1.0,16.0,0.0,-1.0955489709078767
11.0,1.0,17.0,0.0,-0.00866489178023877
8.0,0.0,70.0,0.0,1.6746469025287873
5.0,0.0,43.0,0.0,-0.8519035771402645
8.0,1.0,70.0,0.0,0.8812999782289481
3.0,1.0,14.0,0.0,-1.8352117510193169
7.0,1.0,43.0,0.0,0.9522045938866691
7.0,1.0,43.0,0.0,0.02597785038200235
2.0,1.0,11.0,0.0,-1.109290703357427
6.0,0.0,90.0,0.0,2.6744338862458417
2.0,1.0,11.0,0.0,-2.585389396822008
9.0,0.0,50.0,0.0,1.2709882408733024
1.0,0.0,16.0,0.0,-1.1102979591398996
0.0,0.0,44.0,0.0,0.9528572301691828
10.0,0.0,100.0,0.0,1.9444932904357142
0.0,0.0,44.0,0.0,-1.6489212812244958
10.0,1.0,100.0,0.0,1.8812081800001537
10.0,1.0,100.0,0.0,0.15148831195876666
2.0,1.0,50.0,0.0,-1.4321318806367072
0.0,1.0,44.0,0.0,-0.14846054770112702
7.0,1.0,16.0,0.0,-0.876825735326307
2.0,0.0,11.0,0.0,-0.21808143027974225
5.0,0.0,43.0,0.0,1.0237538751103787
11.0,0.0,17.0,0.0,-0.8844653333929174
6.0,1.0,90.0,0.0,2.476188624920849
7.0,0.0,43.0,0.0,-1.4592993500322085
5.0,0.0,43.0,0.0,-0.00631995227286542
8.0,1.0,70.0,0.0,0.9066850836455554
6.0,1.0,90.0,0.0,0.7435031724239494
11.0,1.0,17.0,0.0,-2.399767827082547
2.0,0.0,11.0,0.0,-0.2572603380164813
9.0,1.0,50.0,0.0,1.2254247181242124
1.0,1.0,16.0,0.0,-1.0702862378387954
2.0,1.0,50.0,0.0,1.0784704581720455
2.0,1.0,50.0,0.0,0.010530733648062729
10.0,1.0,100.0,0.0,1.6872207920267166
7.0,1.0,16.0,0.0,-2.5892145953602084
9.0,0.0,50.0,0.0,1.0914699248666206
0.0,0.0,44.0,0.0,-0.1488325450824391
10.0,1.0,100.0,0.0,1.8775390806012136
10.0,1.0,100.0,0.0,0.12792343893780367
0.0,0.0,0.0,43.0,-0.0
2.0,0.0,11.0,59.0,0.0
3.0,1.0,14.0,0.0,2.1545974560540846
7.0,1.0,43.0,0.0,2.7948179547778302
9.0,1.0,4.0,39.0,-0.013337754695628812
5.0,1.0,43.0,0.0,1.8899665989408114
2.0,1.0,11.0,0.0,-1.5927988985330495
11.0,1.0,17.0,0.0,0.8230149197651644
8.0,0.0,70.0,0.0,2.1852174645096123
3.0,0.0,14.0,0.0,-2.111091829189212
0.0,0.0,44.0,0.0,-44.0
9.0,0.0,50.0,0.0,0.0
9.0,1.0,50.0,0.0,0.2953088013786016
8.0,0.0,19.0,25.0,-0.4383622897318096
1.0,1.0,16.0,3.0,0.0286432596570958
7.0,0.0,16.0,0.0,0.7457313498906399
7.0,0.0,16.0,0.0,-0.14680033936334613
0.0,1.0,44.0,6.0,1.6968648511449194
2.0,1.0,50.0,0.0,-0.25305442205933026
3.0,0.0,3.0,0.0,-2.9297277524841725
8.0,1.0,70.0,0.0,3.122511511446756
11.0,0.0,17.0,0.0,-1.9235296962925958
2.0,1.0,11.0,0.0,-0.2779724749112365
2.0,0.0,11.0,0.0,-0.03327988587453068
6.0,0.0,90.0,0.0,9.604034577579025
1.0,0.0,4.0,39.0,0.731925140899784
5.0,1.0,43.0,0.0,1.4230554414520016
6.0,0.0,90.0,0.0,1.8273512165318413
6.0,1.0,90.0,0.0,0.25415449331527795
5.0,0.0,43.0,0.0,-1.3256316843265334
4.0,1.0,2.0,0.0,-3.042466415198714
9.0,0.0,50.0,0.0,2.439176179279982
9.0,0.0,50.0,0.0,0.09531874954803166
10.0,1.0,100.0,0.0,1.0272460805918961
10.0,0.0,100.0,0.0,0.4918247986774982
10.0,1.0,100.0,0.0,0.2954610298357476
7.0,1.0,16.0,0.0,-2.4661536861084725
10.0,1.0,100.0,0.0,2.652135638274234
8.0,0.0,19.0,0.0,-2.300979798734499
2.0,1.0,50.0,0.0,0.9171250224675938
3.0,0.0,14.0,0.0,-1.1650621068771136
6.0,1.0,90.0,0.0,2.519424663266407
8.0,1.0,70.0,0.0,-0.49579686471179585
6.0,0.0,90.0,0.0,0.6991657904744837
9.0,0.0,4.0,0.0,-2.527818612176179
1.0,0.0,4.0,0.0,-0.06269889660830308
6.0,1.0,90.0,0.0,2.6047566645086837
8.0,0.0,70.0,0.0,-0.49956307779230213
6.0,1.0,90.0,0.0,0.6561592422438105
5.0,0.0,43.0,0.0,-1.2962112461355835
8.0,1.0,19.0,0.0,-0.7575690231422054
8.0,1.0,19.0,0.0,-0.03698684668385921
8.0,0.0,19.0,0.0,-0.03526500147148226
1.0,0.0,16.0,0.0,-0.12102442429854221
0.0,0.0,44.0,0.0,0.8967996790095989
9.0,1.0,50.0,0.0,0.2147380810007704
9.0,0.0,50.0,0.0,0.021369838357358006
9.0,1.0,50.0,0.0,0.021694779772030937
2.0,1.0,50.0,0.0,0.010868423755911405
1.0,0.0,16.0,0.0,-1.2004039561137552
9.0,1.0,4.0,0.0,-0.379183974805577
5.0,0.0,43.0,0.0,1.1203436716025446
8.0,0.0,70.0,0.0,0.820783299742122
2.0,1.0,11.0,0.0,-1.7771450831622952
11.0,0.0,17.0,0.0,0.15980767363687498
6.0,0.0,90.0,0.0,2.245836522889357
8.0,1.0,70.0,0.0,-0.5264237769811676
8.0,0.0,70.0,0.0,0.03190859835141835
3.0,1.0,14.0,0.0,-1.6748361090013848
11.0,1.0,17.0,0.0,0.07356895030863497
10.0,1.0,100.0,0.0,2.944442463954582
0.0,0.0,44.0,0.0,-1.738431556412482
3.0,0.0,3.0,0.0,-1.4308269727738205
7.0,0.0,16.0,0.0,0.38961255692855223
0.0,1.0,44.0,0.0,0.9512351649774746
0.0,1.0,44.0,0.0,0.02241996419063054
10.0,0.0,100.0,0.0,1.9918399849878847
10.0,0.0,100.0,0.0,0.14623340872991264
10.0,0.0,100.0,0.0,0.13005474405854955
9.0,1.0,50.0,0.0,-1.473990025554239
8.0,0.0,70.0,0.0,0.6261273112137283
6.0,0.0,90.0,0.0,0.6763699668464066
9.0,0.0,4.0,0.0,-2.548850745740141
5.0,1.0,43.0,0.0,1.1477469533695455
3.0,0.0,14.0,0.0,-0.8834227348401137
6.0,1.0,90.0,0.0,2.3493822343825284
7.0,0.0,43.0,0.0,-1.3451732660150708
2.0,1.0,11.0,0.0,-1.0039486564572098
7.0,1.0,43.0,0.0,0.9775087723952169
7.0,1.0,43.0,0.0,0.02304846726381415
9.0,1.0,50.0,0.0,0.24781219106051877
2.0,1.0,50.0,0.0,0.009875834775800868
10.0,0.0,100.0,0.0,1.6780795453105475
7.0,1.0,16.0,0.0,-2.619439294304697
2.0,1.0,50.0,0.0,1.0768044685366238
2.0,0.0,50.0,0.0,0.010914765773189297
2.0,0.0,50.0,0.0,0.011103124309672155
1.0,1.0,16.0,0.0,-1.130502041684686
10.0,1.0,100.0,0.0,2.8005014247826625
2.0,0.0,50.0,0.0,-1.5441125930793915
6.0,0.0,1.0,43.0,-1.0
10.0,0.0,100.0,0.0,0.0
10.0,1.0,100.0,0.0,0.2956617260074702
9.0,1.0,50.0,0.0,-0.41089182402650826
1.0,1.0,16.0,3.0,0.9256855543299796
7.0,0.0,16.0,0.0,-0.23862983318483144
0.0,0.0,44.0,0.0,1.4893142705523967
8.0,0.0,19.0,0.0,-0.33617179518668305
0.0,0.0,44.0,0.0,0.64709929337168
10.0,0.0,100.0,0.0,1.6602120762662693
1.0,0.0,4.0,0.0,-4.0
2.0,0.0,11.0,0.0,0.0
8.0,0.0,70.0,0.0,1.803442877639725
11.0,1.0,17.0,0.0,-1.2971886342973076
7.0,1.0,43.0,0.0,2.0576951782544923
3.0,0.0,14.0,0.0,3.050961990314459
6.0,1.0,90.0,0.0,3.4893621588005455
6.0,1.0,90.0,0.0,0.3725907356556766
5.0,1.0,43.0,0.0,-1.0821353451973807
1.0,0.0,4.0,0.0,-1.225778406196523
0.0,0.0,44.0,0.0,0.9745565910349494
10.0,0.0,100.0,0.0,1.6164444832830123
0.0,1.0,44.0,0.0,-1.4152678910023249
1.0,0.0,16.0,0.0,-0.812845303349585
10.0,1.0,100.0,0.0,2.363497783225829
3.0,1.0,3.0,0.0,-2.3013857620442195
10.0,1.0,100.0,0.0,2.55768056010299
9.0,0.0,50.0,0.0,-1.2286048526467004
2.0,1.0,50.0,0.0,-0.10820513836975493
8.0,0.0,19.0,0.0,-0.8781155848207857
11.0,1.0,17.0,0.0,-0.09782028225730954
6.0,1.0,90.0,0.0,2.285959315297747
6.0,1.0,90.0,0.0,0.1688044518700289
0.0,1.0,0.0,4.0,-2.9952826486487383
1.0,1.0,4.0,0.0,0.012047356695584321
6.0,0.0,90.0,0.0,2.3741643307195734
8.0,0.0,70.0,0.0,-0.43952959831259575
3.0,1.0,14.0,0.0,-1.526073068991249
11.0,1.0,17.0,0.0,0.053014173628776806
5.0,1.0,43.0,0.0,0.7152249501152111
2.0,1.0,50.0,0.0,0.19381806390613102
2.0,1.0,50.0,0.0,0.001525949989426699
3.0,1.0,3.0,0.0,-1.40938389637536
9.0,1.0,50.0,0.0,1.311448651117155
9.0,1.0,50.0,0.0,0.021660099845772635
7.0,1.0,16.0,0.0,-1.028237982810532
7.0,0.0,16.0,0.0,-0.035425617414517774
3.0,0.0,3.0,0.0,-0.44588460632725013
10.0,1.0,100.0,0.0,2.884178653362456
2.0,0.0,50.0,0.0,-1.3694585973745586
7.0,0.0,43.0,0.0,-0.177766730775341
6.0,1.0,90.0,0.0,1.4233927014538432
7.0,1.0,43.0,0.0,-1.2698237491126432
5.0,1.0,43.0,0.0,0.0015840498737087361
11.0,0.0,17.0,0.0,-0.7904606813532152
8.0,1.0,70.0,0.0,1.6169792165208663
